Ngày,Số CT,Diễn giải,TK Nợ,TK Có,Số tiền
2023-04-23,2388,Thiết bị ghi hình Logitech C310 (Webcam),6422,1111,1131819.0
2023-04-23,434,"Giá vốn (80%): Thanh Ram G.Skill F3-1600C11S-8GIS, 8GB",632,1561,6181818.4
2023-04-23,434,Giá vốn (80%): Bộ nhớ trong Kingston 8GD4-2666,632,1561,9163636.0
2023-04-23,434,Giá vốn (80%): ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,632,1561,10181818.4
2023-04-23,434,"Thanh Ram G.Skill F3-1600C11S-8GIS, 8GB",131,511,7727273.0
2023-04-23,437,Bàn phím Logitech K120,131,511,172727.0
2023-04-23,437,Giá vốn (80%): Bàn phím Logitech K120,632,1561,138181.6
2023-04-23,437,Chuột máy tính Logitech B100,131,511,90909.0
2023-04-23,437,Giá vốn (80%): Chuột máy tính Logitech B100,632,1561,72727.2
2023-04-23,108,"Camera quan sát (DH-HAC-HFW1500CMP-A-S2), phụ kiện",6422,1111,545455.0
2023-04-23,108,"Camera quan sát (DH-HAC-HDW1500TMQPA-S2), phụ kiện",6422,1111,3181820.0
2023-04-23,500,MÁY IN ĐƠN NĂNG HP LASERJET PRO M404DW -W1A56A,6422,1111,5363636.0
2023-04-23,432,Bàn phím Dell Multimedia KB216,131,511,209091.0
2023-04-23,108,"Đầu ghi hình KTS 8 kênh (DH-XVR5108HS-4KL-I3), phụ kiện",6422,1111,2500000.0
2023-04-23,2820,THU PHI CK CTY CP TG SO,6422,1111,40000.0
2023-04-23,2820,Thuế GTGT: THU PHI CK CTY CP TG SO,1331,1111,4000.0
2023-04-23,438,Máy In laser Canon LBP 6230DN,131,511,5550000.0
2023-04-23,438,Giá vốn (80%): Máy In laser Canon LBP 6230DN,632,1561,4440000.0
2023-04-23,433,MÁY TÍNH XÁCH TAY  HP 240 G8 6L1A1PA (Core i3-1115G4,8GB,256GB,0.0
2023-04-23,433,Giá vốn (80%): MÁY TÍNH XÁCH TAY  HP 240 G8 6L1A1PA (Core i3-1115G4,8GB,256GB,0.0
2023-04-23,434,ổ cứng gắn trong 240GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,511,12727273.0
2023-04-23,432,Giá vốn (80%): Bàn phím Dell Multimedia KB216,632,1561,167272.8
2023-04-24,444,Máy In Canon Laser LBP-2900,131,511,3809091.0
2023-04-24,443,Giá vốn (80%): Màn hình  LCD VIEWSONIC VA1903A,632,1561,1272727.2
2023-04-24,443,Màn hình  LCD VIEWSONIC VA1903A,131,511,1590909.0
2023-04-24,443,Giá vốn (80%): Chuột Rapoo N100,632,1561,58181.6
2023-04-24,443,Bàn phím Rapoo NK2500,131,511,136364.0
2023-04-24,443,Giá vốn (80%): Bàn phím Rapoo NK2500,632,1561,109091.2
2023-04-24,2862,Thuế GTGT: THU PHI CK CTY LBM,1331,1111,1500.0
2023-04-24,444,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,3047272.8
2023-04-24,443,Chuột Rapoo N100,131,511,72727.0
2023-04-24,444,Chuột máy tính  Logitech M331,131,511,272727.0
2023-04-24,2860,Thuế GTGT: THU PHI CK CTY VIEN SON,1331,1111,4000.0
2023-04-24,445,ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,131,511,1136364.0
2023-04-24,445,Giá vốn (80%): ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,632,1561,909091.2
2023-04-24,445,"Ổ cứng  GT Western Digital 1TB - 3.5""",131,511,1227272.0
2023-04-24,445,"Giá vốn (80%): Ổ cứng  GT Western Digital 1TB - 3.5""",632,1561,981817.6
2023-04-24,2861,THU PHI CK CTY DT VA PT CN QUOC GIA ADG TAI DA NANG,6422,1111,23000.0
2023-04-24,2861,Thuế GTGT: THU PHI CK CTY DT VA PT CN QUOC GIA ADG TAI DA NANG,1331,1111,2300.0
2023-04-24,5753,"Kiểm định xe   tô dưới 10 ghế, CThg (BĐK: 81A-002.83)",6422,1111,227273.0
2023-04-24,2860,THU PHI CK CTY VIEN SON,6422,1111,40000.0
2023-04-24,2862,THU PHI CK CTY LBM,6422,1111,15000.0
2023-04-24,443,Giá vốn (80%): Vỏ thùng máy tính Jetek EN15,632,1561,210908.8
2023-04-24,444,Giá vốn (80%): Chuột máy tính  Logitech M331,632,1561,218181.6
2023-04-24,443,Vỏ thùng máy tính Jetek EN15,131,511,263636.0
2023-04-24,443,"Ổ đĩa cứng GT Kingston 2.5""SSD (SA400S37/240G)",131,511,363636.0
2023-04-24,443,Nguồn  Jetek Model Y600T,131,511,281818.0
2023-04-24,443,Giá vốn (80%): Nguồn  Jetek Model Y600T,632,1561,225454.4
2023-04-24,441,"Ổ cứng GT Kingston 2.5""SSD (SA400S37/240G)",131,511,454545.0
2023-04-24,441,"Giá vốn (80%): Ổ cứng GT Kingston 2.5""SSD (SA400S37/240G)",632,1561,363636.0
2023-04-24,439,"Thiết bị chuyển mạch TP-Link, TL-SG1016D",131,511,1172727.0
2023-04-24,439,"Giá vốn (80%): Thiết bị chuyển mạch TP-Link, TL-SG1016D",632,1561,938181.6
2023-04-24,440,"Màn hình LCD-Dell E2016Hv 19.5""",131,511,2272727.0
2023-04-24,440,Nguồn máy tính Jetek Model G350,131,511,409091.0
2023-04-24,440,Giá vốn (80%): Nguồn máy tính Jetek Model G350,632,1561,327272.8
2023-04-24,440,Chuột máy tính Logitech M185,131,511,227273.0
2023-04-24,440,Giá vốn (80%): Chuột máy tính Logitech M185,632,1561,181818.4
2023-04-24,440,"Giá vốn (80%): Màn hình LCD-Dell E2016Hv 19.5""",632,1561,1818181.6
2023-04-24,442,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,6327272.8
2023-04-24,442,Máy quét Canon Lide 300,131,511,2227273.0
2023-04-24,442,Giá vốn (80%): Máy quét Canon Lide 300,632,1561,1781818.4
2023-04-24,443,Bảng mạch chính Asus Prime H510MK,131,511,1463636.0
2023-04-24,443,Giá vốn (80%): Bảng mạch chính Asus Prime H510MK,632,1561,1170908.8
2023-04-24,443,Bộ vi xử lý Intel Pentium G6400,131,511,1445456.0
2023-04-24,443,Giá vốn (80%): Bộ vi xử lý Intel Pentium G6400,632,1561,1156364.8
2023-04-24,443,Bộ nhớ trong ram 4GB/2666 Kingmax,131,511,290909.0
2023-04-24,443,Giá vốn (80%): Bộ nhớ trong ram 4GB/2666 Kingmax,632,1561,232727.2
2023-04-24,442,Máy In Canon Laser LBP-2900,131,511,7909091.0
2023-04-24,443,"Giá vốn (80%): Ổ đĩa cứng GT Kingston 2.5""SSD (SA400S37/240G)",632,1561,290908.8
2023-04-25,446,Giá vốn (80%): Công sửa (bảo dưỡng),632,1561,436364.0
2023-04-25,446,Giá vốn (80%): Ru lô dưới (ru lô ép),632,1561,1018181.6
2023-04-25,446,Nhông sấy máy photo,131,511,454545.0
2023-04-25,450,Giá vốn (80%): Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen,632,1561,181818.4
2023-04-25,447,MÁY IN ĐƠN NĂNG HP LASERJET PRO M404DW -W1A56A,131,511,5909091.0
2023-04-25,447,Giá vốn (80%): MÁY IN ĐƠN NĂNG HP LASERJET PRO M404DW -W1A56A,632,1561,4727272.8
2023-04-25,450,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen,131,511,227273.0
2023-04-25,446,Công sửa (bảo dưỡng),131,511,545455.0
2023-04-25,446,Giá vốn (80%): Nhông sấy máy photo,632,1561,363636.0
2023-04-25,446,Giá vốn (80%): Mực sharp 235,632,1561,909091.2
2023-04-25,446,Ru lô dưới (ru lô ép),131,511,1272727.0
2023-04-25,448,Giá vốn (80%): Bàn phím Keyboard NK2500,632,1561,109091.2
2023-04-25,448,Bàn phím Keyboard NK2500,131,511,136364.0
2023-04-25,448,Giá vốn (80%): Chuột máy tính Dell MS116,632,1561,109090.4
2023-04-25,448,Chuột máy tính Dell MS116,131,511,136363.0
2023-04-25,449,Giá vốn (80%): Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnhdài 1.5M Ugreen (10109),632,1561,72727.2
2023-04-25,449,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnhdài 1.5M Ugreen (10109),131,511,90909.0
2023-04-25,449,"Giá vốn (80%): Máy tính để bàn Dell Vostro 3710 STI34010W1-8G-256GIntel Core i3-12100processor (4-Core, 12M Cache, 3.3GHz to4.3GHz), 1x8GB, DDR4,3200MHz, 256GB NVMe M.2 PCIeSSD, Chuột, Bàn Phím, Windows 11Microsoft Office Homeand Student 202",632,1561,8356364.0
2023-04-25,449,"Máy tính để bàn Dell Vostro 3710 STI34010W1-8G-256GIntel Core i3-12100processor (4-Core, 12M Cache, 3.3GHz to4.3GHz), 1x8GB, DDR4,3200MHz, 256GB NVMe M.2 PCIeSSD, Chuột, Bàn Phím, Windows 11Microsoft Office Homeand Student 202",131,511,10445455.0
2023-04-25,449,"Giá vốn (80%): Màn hình LCD-Dell E2016Hv 19.5""",632,1561,2145454.4
2023-04-25,449,"Màn hình LCD-Dell E2016Hv 19.5""",131,511,2681818.0
2023-04-25,446,Mực sharp 235,131,511,1136364.0
2023-04-26,453,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL- WR841N",131,511,300000.0
2023-04-26,453,"Giá vốn (80%): Thiết bị định tuyến TP-Link 300M,2.4GHz,TL- WR841N",632,1561,240000.0
2023-04-26,453,Tai nghe SoundMax AH314,131,511,236364.0
2023-04-26,453,Giá vốn (80%): Tai nghe SoundMax AH314,632,1561,189091.2
2023-04-26,454,Bộ máy vi tính,131,511,13627273.0
2023-04-26,54907,Thiết bị thu phát vô tuyến TP-LINK_TL-WN725N,6422,1111,972000.0
2023-04-26,54907,"Bộ định tuyến TP-LINK, 2,4GHz/5GHz/ W-CDMA FDD/ E-UTRA FDD_Archer MR200",6422,1111,2236364.0
2023-04-26,54907,Thiết bị chuyển mạch TP-LINK_TL-SF1005D,6422,1111,1109090.0
2023-04-26,54907,Thiết bị thu phát vô tuyến TP-LINK 150M_TL-WN722N,6422,1111,677275.0
2023-04-26,1609,"Camera quan sát CS-H3C (1080P,4MM,COLOR)",6422,1111,1330000.0
2023-04-26,54907,"Bộ định tuyến có chức năng  thu phát vô tuyến TP-LINK, 2,4 GHz/ W-CDMA FDD/ GSM_TL-MR6400",6422,1111,2918181.0
2023-04-26,454,Giá vốn (80%): Bộ máy vi tính,632,1561,10901818.4
2023-04-26,1609,"Camera kỹ thuật số có chức năng ghi hiệu EZVIZ mã CS-C1C(1080P,H.265) - Hỗ trợ thẻ nhớ trong",6422,1111,2768185.0
2023-04-26,64153,"Thuế GTGT: PHI T04/2023-040019911911-ALERT,IB,OTP,QLTK",1331,1111,12500.0
2023-04-26,1609,Camera quan sát CS-H8C (1080P),6422,1111,5010000.0
2023-04-26,55240,Card đồ họa ASUS DUAL-RTX3060-8G_90YV0GB6-M0NA00,6422,1111,7037273.0
2023-04-26,64153,"PHI T04/2023-040019911911-ALERT,IB,OTP,QLTK",6422,1111,125000.0
2023-04-26,452,Giá vốn (80%): Nguồn Jetek Model Y500T,632,1561,152727.2
2023-04-26,452,Nguồn Jetek Model Y500T,131,511,190909.0
2023-04-26,452,Giá vốn (80%): Bàn Phím Rapoo V50s,632,1561,210908.8
2023-04-26,452,Bàn Phím Rapoo V50s,131,511,263636.0
2023-04-26,452,"Giá vốn (80%): Thiết bị chuyển mạch  TP-Link,TL-SF1005D",632,1561,87272.8
2023-04-26,452,"Thiết bị chuyển mạch  TP-Link,TL-SF1005D",131,511,109091.0
2023-04-26,451,Giá vốn (80%): Phần mềm Kaspersky KL1867MUAFS,632,1561,224000.0
2023-04-26,451,Phần mềm Kaspersky KL1867MUAFS,131,511,280000.0
2023-04-26,1609,"Camera quan sát CS-H8C (4MP,4MM)",6422,1111,1964000.0
2023-04-27,8911,Bộ nhớ trong của máy vi tính KINGSTON 16GB D4 - 3200U C16  Beast  Black  ( KF432C16BBA/16 ),6422,1111,1909090.0
2023-04-27,69003,Card đồ họa ASUS PH-GT1030-O2G_90YV0AU0-M0NA00,6422,1111,3981818.0
2023-04-27,8911,Bộ nhớ trong của máy vi tính KINGSTON 16GB D4 - 3200U C16  Beast  Black  ( KF432C16BB/16 ),6422,1111,3236364.0
2023-04-27,8911,Bộ nhớ trong của máy vi tính KINGSTON 16GB D5- 4800 38 -38 -38 DIMM FURY BEAST BLK ( KF548C38BB - 16 ),6422,1111,1322727.0
2023-04-27,455,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,131,511,1090909.0
2023-04-27,455,Bàn phím Rapoo NK2500,131,511,200000.0
2023-04-27,455,Giá vốn (80%): ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,632,1561,872727.2
2023-04-27,455,Giá vốn (80%): Bàn phím Rapoo NK2500,632,1561,160000.0
2023-04-27,1629,"Bộ định tuyến có chức năng thu phát sóng băng tần 2.4GHz/5GHz hiệu RUIJIE mã RG-EW3200GX PRO - hãng sx: RUIJIE NETWORKS CO.,LTD",6422,1111,7090909.0
2023-04-29,457,Giá vốn (80%): Mực in 308 Number One,632,1121,305454.4
2023-04-29,457,Mực in 308 Number One,131,511,381818.0
2023-04-29,8343,Thuế GTGT: Dịch vụ ngân hàng,6422,1121,1000.0
2023-04-29,8343,Dịch vụ ngân hàng,6422,1121,10000.0
2023-04-29,1575,Thuế GTGT: Dịch vụ SMS Brandname CSKH,1331,1111,11544.0
2023-04-29,26181,Không có tên,6422,1111,10536172.0
2023-04-29,26182,Thuế GTGT: Không có tên,1331,1111,18000.0
2023-04-29,26182,Không có tên,6422,1111,180000.0
2023-04-29,456,Giá vốn (80%): Phần mềm Kaspersky KL1941MCCFS,632,1561,720000.0
2023-04-29,456,Phần mềm Kaspersky KL1941MCCFS,131,511,900000.0
2023-04-29,1575,Dịch vụ SMS Brandname CSKH,6422,1111,115436.0
2023-05-01,458,"Giá vốn (80%): Ổ đĩa cứng  GT Kingston 2.5""SSD (SA400S37/240G)",632,1561,349091.2
2023-05-01,458,"Ổ đĩa cứng  GT Kingston 2.5""SSD (SA400S37/240G)",131,511,436364.0
2023-05-01,87265303,Không có tên,6422,1111,350000.0
2023-05-01,87265303,Thuế GTGT: Không có tên,1331,1111,35000.0
2023-05-02,235925,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,25600.0
2023-05-02,283093,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,37551.0
2023-05-02,283093,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,375514.0
2023-05-02,235926,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,2455.0
2023-05-02,235926,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,24545.0
2023-05-02,235975,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,2000.0
2023-05-02,235975,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,20000.0
2023-05-02,236018,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,27400.0
2023-05-02,236018,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,274000.0
2023-05-02,265949,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,24964.0
2023-05-02,265949,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,249636.0
2023-05-02,235925,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,2560.0
2023-05-02,460,Giá vốn (80%): Phí dịch vụ tháng 03 /2023 theo hợp đồng số 64/2015/HĐ_NetViet ký ngày 26/10/2015,632,1561,436364.0
2023-05-02,460,Phí dịch vụ tháng 03 /2023 theo hợp đồng số 64/2015/HĐ_NetViet ký ngày 26/10/2015,131,511,545455.0
2023-05-02,235732,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,21364.0
2023-05-02,282997,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,235651.0
2023-05-02,282997,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,23565.0
2023-05-02,282996,Thuế GTGT: Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,1331,1111,50726.0
2023-05-02,459,Bộ máy vi tính,131,511,12036364.0
2023-05-02,459,Giá vốn (80%): Bộ máy vi tính,632,1561,9629091.2
2023-05-02,282996,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,507256.0
2023-05-02,2947,Bộ vi xử lý vi tính Intel Core I5-10400 + Quạt,6422,1111,2809091.0
2023-05-02,2947,Chíp vi xử lý INTEL CORE I3 10105F - 3 .70 GHZ (BX8070110105F S RH 8 V) + Quạt,6422,1111,3000000.0
2023-05-02,2947,CHIP VI XỬ LÝ INTEL CORE I5 - 10400F 2.90 GHZ + QUẠT,6422,1111,4454545.0
2023-05-02,2947,CHIP VI XỬ LÝ INTEL CORE I5 11400 - 2.60GHZ + QUẠT,6422,1111,3336364.0
2023-05-02,235732,Cước dịch vụ Viễn thông-Công nghệ thông tin tháng 04 năm 2023,6422,1111,213636.0
2023-05-02,2947,Màn hình vi tính Samsung LS32AM501NEXXV,6422,1111,4772727.0
2023-05-03,67037,THU LAI VAY QUA HAN PDLD2307500658,6422,1111,699587.0
2023-05-03,67094,THU LAI VAY QUA HAN PDLD2304800307,6422,1111,512561.0
2023-05-03,67047,THU LAI VAY QUA HAN PDLD2311500655,6422,1111,233196.0
2023-05-03,67045,THU LAI VAY QUA HAN PDLD2311100495,6422,1111,320168.0
2023-05-03,67043,THU LAI VAY QUA HAN PDLD2309000506,6422,1111,464595.0
2023-05-03,67042,THU LAI VAY QUA HAN PDLD2308800587,6422,1111,307818.0
2023-05-03,67040,THU LAI VAY QUA HAN PDLD2308600588,6422,1111,699587.0
2023-05-03,67039,THU LAI VAY QUA HAN PDLD2308300580,6422,1111,489711.0
2023-05-03,67035,THU LAI VAY QUA HAN PDLD2308200255,6422,1111,349793.0
2023-05-03,461,"Giá vốn (80%): Máy tính để bàn Dell Inspiron 3910 STI56020W1 - 8G -512G Intel Core i5-12400 processor (6-Core, 18M Cache, 2.5GHz to 4.4GHz), 1x8GB, DDR4,3200MHz, 512GB M.2 PCIe NVMe SSD, Intel(R) UHD Graphics 730,Không ổ đĩa, Chuột, Bàn Phím, Windows 11 Microsoft Office Home andStudent 2021",632,1561,10400000.0
2023-05-03,66904,THU LAI VAY QUA HAN PDLD2307500316,6422,1111,570303.0
2023-05-03,461,Màn hình máy tính Dell 22 Monitor - E2223HN powercord,131,511,2954545.0
2023-05-03,461,Giá vốn (80%): Màn hình máy tính Dell 22 Monitor - E2223HN powercord,632,1561,2363636.0
2023-05-03,461,"Máy tính để bàn Dell Inspiron 3910 STI56020W1 - 8G -512G Intel Core i5-12400 processor (6-Core, 18M Cache, 2.5GHz to 4.4GHz), 1x8GB, DDR4,3200MHz, 512GB M.2 PCIe NVMe SSD, Intel(R) UHD Graphics 730,Không ổ đĩa, Chuột, Bàn Phím, Windows 11 Microsoft Office Home andStudent 2021",131,511,13000000.0
2023-05-03,463,Giá vốn (80%): Màn chiếu chân  P84TS,632,1561,1054545.6
2023-05-03,66903,THU LAI VAY QUA HAN PDLD2307300692,6422,1111,716048.0
2023-05-03,66896,THU LAI VAY QUA HAN PDLD2305400571,6422,1111,826735.0
2023-05-03,66895,THU LAI VAY QUA HAN PDLD2305200454,6422,1111,1432096.0
2023-05-03,67033,THU LAI VAY QUA HAN PDLD2308300426,6422,1111,699587.0
2023-05-03,463,Màn chiếu chân  P84TS,131,511,1318182.0
2023-05-03,67041,THU LAI VAY QUA HAN PDLD2308700259,6422,1111,3497936.0
2023-05-03,463,Máy  in đa năng Brother MFC-L2701D,131,511,4990909.0
2023-05-03,66889,THU LAI VAY QUA HAN PDLD2309700661,6422,1111,605645.0
2023-05-03,66898,THU LAI VAY QUA HAN PDLD2305900592,6422,1111,2098761.0
2023-05-03,66892,THU LAI VAY QUA HAN PDLD2310700630,6422,1111,615709.0
2023-05-03,462,"Bộ định tuyến có chức năng thu phát sóng băng tần 2.4GHz/5GHz hiệu RUIJIE mã RG-EW3200GX PRO - hãng sx: RUIJIE NETWORKS CO.,LTD",131,511,2072727.0
2023-05-03,462,"Giá vốn (80%): Bộ định tuyến có chức năng thu phát sóng băng tần 2.4GHz/5GHz hiệu RUIJIE mã RG-EW3200GX PRO - hãng sx: RUIJIE NETWORKS CO.,LTD",632,1561,1658181.6
2023-05-03,66838,THU LAI VAY QUA HAN PDLD2304400277,6422,1111,1851636.0
2023-05-03,66902,THU LAI VAY QUA HAN PDLD2306500370,6422,1111,1427943.0
2023-05-03,56188,Card đồ họa ASUS GT730-SL-2GD5-BRK_90YV06N2-M0NA00,6422,1111,2345454.0
2023-05-03,66891,THU LAI VAY QUA HAN PDLD2310300519,6422,1111,465881.0
2023-05-03,66893,THU LAI VAY QUA HAN PDLD2310900580,6422,1111,132468.0
2023-05-03,66894,THU LAI VAY QUA HAN PDLD2305100452,6422,1111,1432096.0
2023-05-03,66888,THU LAI VAY QUA HAN PDLD2309600714,6422,1111,628939.0
2023-05-03,463,Giá vốn (80%): Máy  in đa năng Brother MFC-L2701D,632,1561,3992727.2
2023-05-03,66887,THU LAI VAY QUA HAN PDLD2309500589,6422,1111,326116.0
2023-05-03,66886,THU LAI VAY QUA HAN PDLD2309400481,6422,1111,382687.0
2023-05-03,66885,THU LAI VAY QUA HAN PDLD2309300604,6422,1111,1397643.0
2023-05-03,66884,THU LAI VAY QUA HAN PDLD2308900493,6422,1111,503315.0
2023-05-03,66841,THU LAI VAY QUA HAN PDLD2304700471,6422,1111,1105611.0
2023-05-03,66839,THU LAI VAY QUA HAN PDLD2304500443,6422,1111,1172537.0
2023-05-03,66890,THU LAI VAY QUA HAN PDLD2310200658,6422,1111,489175.0
2023-05-04,4028,Máy in Epson LX310,6422,1111,4090909.09
2023-05-04,464,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,3120000.0
2023-05-04,464,Máy In Canon Laser LBP-2900,131,511,3900000.0
2023-05-04,464,Giá vốn (80%): Máy tính xách tay Asus ExpertBook Model B1400CEAE-EK4263 Core i5 -8G/256GB/ Numpad/ Bàn Phím LEDBacklid/No OS,632,1561,10901818.4
2023-05-04,464,Máy tính xách tay Asus ExpertBook Model B1400CEAE-EK4263 Core i5 -8G/256GB/ Numpad/ Bàn Phím LEDBacklid/No OS,131,511,13627273.0
2023-05-04,465,Giá vốn (80%): Cáp mạng Cat 5e UTP 305m/thùng Hiệu Aptek,632,1561,1876364.0
2023-05-04,2586,Chuột Logitech M171 Xám đen,6422,1111,945455.0
2023-05-04,465,"Giá vốn (80%): Thiết bị định tuyến TP-Link , 2.4GHz/5GHz Archer C50",632,1561,2530908.8
2023-05-04,465,"Thiết bị định tuyến TP-Link , 2.4GHz/5GHz Archer C50",131,511,3163636.0
2023-05-04,2586,Bàn Phím Bluetooth Logitech K380 Xám Đậm,6422,1111,1431819.0
2023-05-04,2586,Bàn phím +chuột Logitech MK295 đen,6422,1111,468182.0
2023-05-04,2586,Chuột Logitech M720,6422,1111,718182.0
2023-05-04,465,Cáp mạng Cat 5e UTP 305m/thùng Hiệu Aptek,131,511,2345455.0
2023-05-05,466,Giá vốn (80%): Máy In Canon Laser LBP-2900,632,1561,2901818.4
2023-05-05,466,Màn hình  Dell S2421H 23.5inch,131,511,4172727.0
2023-05-05,466,Máy In Canon Laser LBP-2900,131,511,3627273.0
2023-05-05,466,Giá vốn (80%): Màn hình  Dell S2421H 23.5inch,632,1561,3338181.6
2023-05-05,299101,Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),6422,1111,96363.0
2023-05-05,467,Giá vốn (80%): Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),632,1561,909091.2
2023-05-05,467,Ổ đĩa cứng GT Kingston 480GB A400(SA400S37/480G),131,511,1136364.0
2023-05-05,299101,Thuế GTGT: Cước dịch vụ viễn thông trả sau (Dịch vụ chịu thuế),1331,1111,9636.0
2023-05-06,468,Mực in  Brother BT5000M,131,511,236364.0
2023-05-06,469,Giá vốn (80%): Ổ cứng di động USB 16GB U202 2.0 KIOXIA,632,1561,72727.2
2023-05-06,468,Giá vốn (80%): Mực in  Brother BT5000M,632,1561,189091.2
2023-05-06,469,Giá vốn (80%): MÁY TÍNH ĐỂ BÀN (PC) DELL VOS 3910MT i5-12400(6*2.5)/8GD4/256SSD/WLn/BT/KB/M/W11SL+OFICEHOMEST/ProSup/ĐEN(9M2DD1),632,1561,10683636.8
2023-05-06,469,MÁY TÍNH ĐỂ BÀN (PC) DELL VOS 3910MT i5-12400(6*2.5)/8GD4/256SSD/WLn/BT/KB/M/W11SL+OFICEHOMEST/ProSup/ĐEN(9M2DD1),131,511,13354546.0
2023-05-06,469,Ổ cứng di động USB 16GB U202 2.0 KIOXIA,131,511,90909.0
2023-05-07,470,"Máy tính xách tay HP PAVILION 15-eg2058TU i5 1240P/8GB/SSD 256GB/15.6"" FHD/W11SL/Vàng (6K788PA)",131,511,13809091.0
2023-05-07,473,Màn hình máy tính Dell 22 Monitor - E2223HN,131,511,3900000.0
2023-05-07,473,Giá vốn (80%): MÁY TÍNH ĐỂ BÀN DELL OPTIPEX 3000 SMALL FORMFACTOR Intel® Core i5 - 12500,632,1561,12472727.2
2023-05-07,473,MÁY TÍNH ĐỂ BÀN DELL OPTIPEX 3000 SMALL FORMFACTOR Intel® Core i5 - 12500,131,511,15590909.0
2023-05-07,472,Giá vốn (80%): Hộp mực in Izinet 12A/303/FX9,632,1561,298181.6
2023-05-07,472,Hộp mực in Izinet 12A/303/FX9,131,511,372727.0
2023-05-07,471,"Giá vốn (80%): Ổ đĩa cứng  GT Kingston 2.5""SSD(SA400S37/240G)",632,1561,349091.2
