shdon,loaihd,month,nbten,ten,dvtinh,sluong,thtien,tthue
234,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong Kingston 8GB D-2666,Cái,1.0000,618182.00,0.00
233,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000,Hộp,2.0000,336364.00,0.00
232,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Logitech K120,Cái,3.0000,409091.00,0.00
232,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,3.0000,340909.00,0.00
232,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,USB hiệu Kingston 64GB 3.0DT100G3,Cái,2.0000,409091.00,0.00
232,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingston 8GD4 - 2666,Cái,2.0000,972727.00,0.00
232,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng  GT Western Digital 1TB,Cái,1.0000,778182.00,0.00
231,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính  Asus Prime H510MF,Cái,1.0000,1772727.00,0.00
231,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingston 8GD4 - 3200,Cái,2.0000,1545455.00,0.00
231,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSD EXCERIA BICS FLASH 2.5"" Sata3 Kioxia",Cái,1.0000,890909.00,0.00
230,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bút trình chiếu Rapoo XR200,Cái,1.0000,363636.00,0.00
229,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Camera quan sát CS-CV310 (A0-1B2WFR),Cái,2.0000,2090909.00,0.00
229,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thẻ nhớ 32GB Micro SDHC exceria UHS-I C10 U1 100mb/s Kioxia,Cái,2.0000,181818.00,0.00
228,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ nhớ ngoài Sandisk 32G SDCZ74-032G-G46,USB",Cái,2.0000,418182.00,0.00
227,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,1.0000,154545.00,0.00
227,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M187,Cái,2.0000,454546.00,0.00
226,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ vi xử lý Intel Pentium G6405,Cái,1.0000,1363636.00,0.00
226,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng  SSD Western WDS240G2G0A,240GB",Cái,1.0000,454546.00,0.00
226,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MF,Cái,1.0000,1363636.00,0.00
226,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím  Dell Multimedia KB216,Cái,1.0000,136364.00,0.00
226,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính  Rapoo M20,Cái,1.0000,109091.00,0.00
225,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài 5M Ugreen ( 10109),Chiếc,10.0000,2636364.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in phun Brother BTD60BK,Chai,3.0000,681818.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000Y,Chai,3.0000,463636.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in phun Brother BT5000M,Chai,3.0000,463636.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in phun Brother BT5000C,Chai,3.0000,463636.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in HP W2090A,Hộp,3.0000,3954545.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in HP W2091A,Hộp,2.0000,2636364.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in HP W2092A,Hộp,2.0000,2636364.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in HP W2093A,Hộp,2.0000,2636364.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in HP CF-230A,Hộp,2.0000,3490910.00,0.00
224,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ruy băng máy in vi tính LQ310,Hộp,5.0000,409091.00,0.00
223,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình vi tính Dell LCD - E2216Hv - 21.5""WHD",Cái,2.0000,6090909.00,0.00
222,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy  in Brother HL-L2321D,Cái,1.0000,2681818.00,0.00
222,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  Laser đen Premium,Hủ,1.0000,36364.00,0.00
221,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm  Kaspersky KL1867MUAFS,Cái,1.0000,300000.00,0.00
220,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Hộp mực  in Ecoplus 12A,Hộp,2.0000,236364.00,0.00
219,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN DELL OPTIPEX 3000 SMALL FORM FACTOR Intel® Core i5 - 12500,Cái,1.0000,15772727.00,0.00
219,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng gắn ngoài SanDisk SDSSDE61-4T00-G25 USB 3.2 Type C & Type A,Cái,1.0000,11322727.00,0.00
218,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,HỘP MỰC ECOPLUS 12A,Hộp,1.0000,163636.00,0.00
217,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"MÀN HÌNH VI TÍNH DELL-LCD-E2216HV-21.5""WHD",Cái,1.0000,2681818.00,0.00
217,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính để bàn Dell Inspiron 3910 STI56020W1-8G-512G Intel Core i5- 12400 processor (6-Core, 18M Cache, 2.5GHz to 4.4GHz), 1x8GB, DDR4, 3200MHz, 512GB M.2 PCIe NVMe SSD, Intel(R) UHD Graphics 730, Không ổ đĩa, Chuột, Bàn Phím, Windows 11 Microsoft Office Home and Student 2021",Bộ,1.0000,10445455.00,0.00
216,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH,BỘ,1.0000,8472727.00,0.00
216,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN ĐA NĂNG BROTHER DCP-T220,CÁI,1.0000,3345455.00,0.00
216,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ ĐEN(62A7KAR1WW),CÁI,1.0000,2318182.00,0.00
216,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ CỨNG DI DỘNG SEAGATE 1TB ONE TOUCH,CÁI,1.0000,1318181.00,0.00
215,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng Kingmax SSD M2 SATA III 256GB SA3080,Cái,1.0000,718182.00,0.00
214,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH XÁCH TAY (NB) LENOVO V14 G3 IAP i5- 1235U/8GD4/256GSSD/14.0FHD/WL/BT/2C38/NoOS/Đ EN(82TS0062VN),Cái,1.0000,13318182.00,0.00
214,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,1.0000,127273.00,0.00
213,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng gắn trong 240GB SSD Exceria BICS FLASH 2.5"" SATA3 Kioxia",Cái,1.0000,863636.00,0.00
212,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,BỘ MÁY VI TÍNH,BỘ,1.0000,15009091.00,0.00
211,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ chuột,bàn phím máy vi tính X1800s",Bộ,1.0000,290909.00,0.00
210,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ ĐEN/(62A7KAR1WW),Cái,1.0000,2318182.00,0.00
209,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ Máy Vi Tính,Bộ,2.0000,14836364.00,0.00
208,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"MÀN HÌNH VI TÍNH DELL-LCD-E2216HV-21.5""WHD-3Y",Cái,1.0000,2545455.00,0.00
207,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN CANON LASER LBP-2900,Cái,1.0000,3627273.00,0.00
206,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy tinh xách tay Asus ExpertBook B1400CEAE-EK4263 Core i5 -8G/256GB/Numpad/KB LED Backlid,Cái,1.0000,13536364.00,0.00
205,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN HP PRINTER LJ PRO400 M404DN,Cái,1.0000,5354545.00,0.00
204,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model J500,Cái,1.0000,590909.00,0.00
203,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến Tp-Link 150M ,TL-WN722N",Cái,1.0000,181818.00,0.00
202,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Dell MS116,Cái,2.0000,272727.00,0.00
201,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50s Gen 3 i5- 12400(6*2.5)/4GD4/256GSSD/WL/BT/KB/M/NoOS/ĐEN(11T000AXVA),Cái,3.0000,28363636.00,0.00
200,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MF,Cái,1.0000,1363636.00,0.00
200,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Dell Multimedia KB216,Cái,1.0000,136364.00,0.00
200,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ổ cứng  GT Western Digital 1TB,Cái,1.0000,818182.00,0.00
200,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong  Kingston 8GD4 /2666,Cái,1.0000,590909.00,0.00
200,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech M331,Cái,1.0000,272727.00,0.00
199,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-2021.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN(62A7KAR1WW),Cái,1.0000,1881818.00,0.00
198,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,15636364.00,0.00
197,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thiết bị ghi hình Logitech C930e,Cái,1.0000,2354545.00,0.00
197,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Dây USB 2.0 nối dài có chipset , dài 10m (10321)",Chiếc,1.0000,345455.00,0.00
196,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch Catalyst 1000 24port GE, 4x1G SFP/C1000­24T­4G­L",Cái,2.0000,29090909.00,0.00
196,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Camera quan sát CS-C6N (1080P),Cái,30.0000,16363636.00,0.00
196,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Thẻ nhớ 64GB Micro SDXC Exceria UHS-I C10 U1 100MB/s Kioxia (Không có Adapter),Cái,30.0000,4090909.00,0.00
196,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ định tuyến  Tp-Link 2.4GHz/Archer MR100,Cái,10.0000,8636364.00,0.00
196,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tiền công,Bộ,1.0000,32727273.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Đầu ghi hình DS-7216HGHI-K1,Cái,1.0000,2727273.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Camera quan sát DS-2CE16D0T-LFS,Cái,10.0000,9363636.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng lưu trữ dữ liệu ST4000VX000, 4T ,5900RPM,3.5'',SATA,SEAGATE",Cái,2.0000,4709092.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn 12V 1A ADS-12FG-12N,Cái,10.0000,727273.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp dữ liệu HDMI 1.4 dài 15m,Chiếc,2.0000,909091.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Dây 4 lõi có thép treo vỏ nhựa PVC, chuẩn cat 3 (300m)",Cuộn,1.0000,909091.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Đầu mạng cáp 6 Commscope, AMP",Bịch,2.0000,500000.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Dây mạng FTP CAT6E Cu 0,5mm Cường lực HDPE",Mét,305.0000,2218180.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Cáp cat6 4UTP, 23AWG, CM (305m/thùng)",Thùng,2.0000,5363636.00,0.00
195,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Đầu bấm dây mạng  Ensoho  RJ-45 cat5e,Hộp,4.0000,309092.00,0.00
194,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,18181818.00,0.00
193,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,6272727.00,0.00
193,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình LCD VIEWSONIC VA1903A,Cái,2.0000,3181818.00,0.00
192,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực  in  Brother BT5000Y,Hộp,1.0000,136364.00,0.00
191,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,1.0000,90909.00,0.00
190,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3627272.00,0.00
190,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Loa SoundMax A150/2.0,Bộ,2.0000,527273.00,0.00
189,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VI TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre  neo 50t Gen 3 i3- 12100(4*3.3)/4GD4/256GSSD/WL/BT/KB/M/nOS/ĐEN( 11SC001LVA),Bộ,1.0000,7000000.00,0.00
188,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng di động Seagate 2TB 2.5""",Cái,1.0000,2000000.00,0.00
187,banra,3,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bản quyền phần mềm Kaspersky Ksos 5 for DT+MD+FS SEA 5 - MD; 5-DT ,1-FS; 5USER 1Y BsRP",Cái,2.0000,7200000.00,0.00
186,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/3Y(62A7KAR1WW),Cái,2.0000,3636364.00,0.00
186,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH LCD 23.8 Inch LENOVO THINKVISION S24e-20 (62AEKAR2WW),Cái,2.0000,4545455.00,0.00
185,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY VI TÍNH ĐỂ BÀN (PC) LENOVO ThinkCentre neo 50t Gen 3 i3- 12100(4*3.3)/4GD4/256GSSD/WL/BT/KB/M/nOS/ĐEN( 11SC001LVA),Cái,15.0000,105000000.00,0.00
185,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÀN HÌNH VI TÍNH (LCD) LENOVO C22-20 21.5INCH/1920 x 1080/75Hz/VGA/HDMI/ĐEN/3Y(62A7KAR1WW),Cái,14.0000,25454545.00,0.00
185,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ máy vi tính Kingmax 4GB DDR4 - 2666,Cái,10.0000,3181818.00,0.00
184,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính xách tay Lenovo ThinkBook 14 G4 IAP -I3-1215U(1.2G)-8GB RAM-256GB SSD-WF +BL,Fingerprint-14""FHD- DOS - P/N 21DH00B0VN",Chiếc,1.0000,13418182.00,0.00
184,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,1.0000,118182.00,0.00
183,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Điện thoại Panasonic KXTGB110CX,Cái,1.0000,454545.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột vi tính Rapoo M20,Cái,10.0000,1090909.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL-WN725N",Cái,6.0000,709091.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL-WN823N",Cái,1.0000,163636.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL-WN821N",Cái,3.0000,490909.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y500T,Cái,5.0000,1090909.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ định tuyến TP-Link 2.4GHz-TL-WR840N,Cái,1.0000,245455.00,0.00
182,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Bộ định tuyến  TP-Link 2.4GHz,TL-WR820N",Cái,1.0000,218182.00,0.00
181,banra,2,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị thu phát vô tuyến TP-Link,TL-WA860RE",Cái,1.0000,263636.00,0.00
457,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực in 308 Number One,Hộp,1.0000,381818.00,0.00
456,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1941MCCFS,Cái,1.0000,900000.00,0.00
455,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 480GB SSD Exceria BiCS FLASH 2.5''SATA3 Kioxia,Cái,1.0000,1090909.00,0.00
455,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo NK2500,Cái,2.0000,200000.00,0.00
454,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ máy vi tính,Bộ,1.0000,13627273.00,0.00
453,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị định tuyến TP-Link 300M,2.4GHz,TL- WR841N",Cái,1.0000,300000.00,0.00
453,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Tai nghe SoundMax AH314,Cái,1.0000,236364.00,0.00
452,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch  TP-Link,TL-SF1005D",Cái,1.0000,109091.00,0.00
452,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn Phím Rapoo V50s,Cái,1.0000,263636.00,0.00
452,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn Jetek Model Y500T,Cái,1.0000,190909.00,0.00
451,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Phần mềm Kaspersky KL1867MUAFS,Cái,1.0000,280000.00,0.00
450,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnh dài3M Ugreen,Chiếc,1.0000,227273.00,0.00
449,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Cáp dữ liệu VIDEO HDMI 1.4 truyền âm thanh hình ảnhdài 1.5M Ugreen (10109),Chiếc,1.0000,90909.00,0.00
449,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình LCD-Dell E2016Hv 19.5""",Cái,1.0000,2681818.00,0.00
449,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Máy tính để bàn Dell Vostro 3710 STI34010W1-8G-256GIntel Core i3-12100processor (4-Core, 12M Cache, 3.3GHz to4.3GHz), 1x8GB, DDR4,3200MHz, 256GB NVMe M.2 PCIeSSD, Chuột, Bàn Phím, Windows 11Microsoft Office Homeand Student 202",Bộ,1.0000,10445455.00,0.00
448,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Dell MS116,Cái,1.0000,136363.00,0.00
448,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Keyboard NK2500,Cái,1.0000,136364.00,0.00
447,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,MÁY IN ĐƠN NĂNG HP LASERJET PRO M404DW -W1A56A,Cái,1.0000,5909091.00,0.00
446,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Mực sharp 235,Hộp,1.0000,1136364.00,0.00
446,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Công sửa (bảo dưỡng),Cái,1.0000,545455.00,0.00
446,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Ru lô dưới (ru lô ép),Cái,1.0000,1272727.00,0.00
446,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nhông sấy máy photo,Bộ,1.0000,454545.00,0.00
445,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,ổ cứng gắn trong 250GB SSD Exceria NVMe BiCS FLASHM.2 PCIe Kioxia,Cái,1.0000,1136364.00,0.00
445,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng  GT Western Digital 1TB - 3.5""",Cái,1.0000,1227272.00,0.00
444,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,1.0000,3809091.00,0.00
444,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính  Logitech M331,Cái,1.0000,272727.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bảng mạch chính Asus Prime H510MK,Cái,1.0000,1463636.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ vi xử lý Intel Pentium G6400,Cái,1.0000,1445456.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bộ nhớ trong ram 4GB/2666 Kingmax,Cái,1.0000,290909.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ đĩa cứng GT Kingston 2.5""SSD (SA400S37/240G)",Cái,1.0000,363636.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn  Jetek Model Y600T,Cái,1.0000,281818.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Vỏ thùng máy tính Jetek EN15,Cái,1.0000,263636.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Rapoo NK2500,Cái,1.0000,136364.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột Rapoo N100,Cái,1.0000,72727.00,0.00
443,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Màn hình  LCD VIEWSONIC VA1903A,Cái,1.0000,1590909.00,0.00
442,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In Canon Laser LBP-2900,Cái,2.0000,7909091.00,0.00
442,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy quét Canon Lide 300,Cái,1.0000,2227273.00,0.00
441,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Ổ cứng GT Kingston 2.5""SSD (SA400S37/240G)",Cái,1.0000,454545.00,0.00
440,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Màn hình LCD-Dell E2016Hv 19.5""",Cái,1.0000,2272727.00,0.00
440,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Nguồn máy tính Jetek Model G350,Cái,1.0000,409091.00,0.00
440,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Chuột máy tính Logitech M185,Cái,1.0000,227273.00,0.00
439,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,"Thiết bị chuyển mạch TP-Link, TL-SG1016D",Cái,1.0000,1172727.00,0.00
438,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Máy In laser Canon LBP 6230DN,Cái,1.0000,5550000.00,0.00
437,banra,4,CÔNG TY TNHH MỘT THÀNH VIÊN HUY VŨ,Bàn phím Logitech K120,Cái,1.0000,172727.00,0.00
